id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
58561,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,Puma Women Blue Jeans
44902,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Puma Men  Black Shorts
57529,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Provogue Men Brown Casual Shoes
19151,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors Of Benetton Men White T-shirt
49621,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels
8506,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men Nike air dictate MSL Black Sports Shoes
16925,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Spykar Men Stripes Navy Blue Sweaters
16119,Men,Footwear,Sandal,Sandals,Purple,Fall,2011.0,Casual,Numero Uno Men Casual Purple Slipper
2800,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2009.0,Casual,iD Men's Casual Strapped Leather Brown Shoe
28616,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Black T-shirt
34249,Men,Apparel,Bottomwear,Shorts,Black,Winter,2013.0,Casual,Proline Black Lounge Shorts S11-BK/SGML
8734,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Striped Shirt
19363,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Redtape Men Comfort Black Sandal
35995,Boys,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Ben 10 Boys Crew Purple T-shirt
13659,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Red Stripe Shirt
34847,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Response Team White Sports Shoes
47589,Women,Footwear,Shoes,Heels,Maroon,Winter,2012.0,Casual,Portia Women Maroon Sandals
43915,Women,Apparel,Bottomwear,Shorts,Cream,Summer,2012.0,Casual,Femella Women Cream Shorts
11932,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Skechers Women Tone Black Sandals
5817,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Puma Men's Sports Black T-shirt
39764,Women,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Casual,Arrow Woman Navy Blue Trouser
27008,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Jealous 21 Women Washed Black Jeggings
8350,Boys,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Doodle Boy's I love Driving White Kidswear
46803,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men White Sports Shoes
19707,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Check Black Shirt
31951,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Air Maestro Flight Black Sports Shoes
58337,Women,Footwear,Flip Flops,Flip Flops,Pink,Summer,2012.0,Casual,Lotto Women Pink Flip Flops
14018,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Nike Men Stripes Grey Polo Tshirts
44768,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Globalite Men Black Macross Shoes
39300,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Chief Men Brown Shoes
45488,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Sports,Fila Men Navy Blue Shorts
39132,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2012.0,Casual,Aneri Women Purple Leggings
11758,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Lee Women Solid White Tops
36946,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2012.0,Sports,Fila Men DLS Temporal Grey Sports Shoes
20823,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Formal Black Shoes
48397,Men,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,French Connection Men Grey Jeans
19535,Men,Apparel,Topwear,Sweaters,Green,Summer,2011.0,Casual,United Colors of Benetton Men Solid Green Sweater
7916,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Proline Men Brown Polo T-shirt
8162,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Highlander Men Red Checked Halbert Slim Fit Shirt
13833,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Puma Men Printed Black Sweatshirts
18621,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Team Essential Polo Black Tshirts
47119,Boys,Footwear,Sandal,Sandals,Navy Blue,Fall,2012.0,Casual,Marvel Boys Navy Blue Sandals
17669,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2015.0,Casual,Catwalk Women Closed Blue Casual Shoe
29166,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Girls Polka Dot Navy Blue Dress
26912,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Jealous 21 Women Magenta Printed Top
35539,Girls,Footwear,Sandal,Sandals,Purple,Summer,2012.0,Casual,Enroute Teens Purple Sandals
4569,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Collect White Shoe
1827,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Nike Men's Downshifter White/Blue Shoe
15902,Unisex,Footwear,Flip Flops,Flip Flops,Purple,Fall,2011.0,Casual,Warner Bros Kids Unisex TJ Cheese Flops Purple Slippers
59023,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Casual,Carlton London Women Black Flats
21139,Women,Apparel,Topwear,Tops,Brown,Fall,2011.0,Casual,s.Oliver Women Brown Top
56857,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Flip Flops
5689,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Liquid Roggers Black Shoe
57985,Women,Apparel,Topwear,Tops,Yellow,Fall,2012.0,Casual,Latin Quarters Women Yellow Top
40932,Girls,Apparel,Bottomwear,Leggings,Blue,Summer,2012.0,Casual,Gini and Jony Girls Happy Style Blue Leggings
38828,Women,Apparel,Dress,Dresses,Teal,Summer,2012.0,Casual,Latin Quarters Women Teal Dress
9044,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2011.0,Formal,Buckaroo Men Arena Brown Formal Shoes
48363,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,French Connection Men Red & Black Check Shirt
6830,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Zoom Vomero Black Shoe
18413,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Skechers Men Shape-Ups Black Shoe
8196,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Locomotive Men Solid Poplin Lamech Navy Blue Shirts
9878,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Hot Stepper Blue Striped Shirt
12915,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Spykar Men Back Print Grey T-Shirts
33098,Women,Footwear,Shoes,Heels,Pink,Winter,2015.0,Casual,Catwalk Women Pink & Copper Flats
17803,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Chhota Bheem Kids Girl  I Love to Play Pink Tshirt
9420,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,John Miller Men Maroon grey Stripe Maroon Shirts
19999,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black TShirt
3926,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's Wanderer's Dream Sky T-shirt
6468,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Numero Uno Men's Casual Black Shoe
3328,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,KXIP Mens Fangear Tee
19397,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,ADIDAS Men Solid Blue T-Shirt
18245,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men Printed White Tshirt
9612,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Indigo Nation Men Stripes Yellow Shirt
23804,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Puma Men Black Wirko Shoes
51418,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Myntra Men Grey Shirt
7788,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Men Black Polo T-shirt
23038,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2011.0,Casual,Arrow Men Beige Solid Trousers
14488,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Flying Machine Men Casual Black Casual Shoes
10814,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wrangler Men Easter Bright Amslar Purple Shirt
59675,Women,Footwear,Shoes,Flats,Charcoal,Winter,2012.0,Casual,Rocia Women Charcoal & Teal Flats
40758,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,Roxy Women Pink Flip Flops
38642,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Cricket Navy Blue Polo T-shirt
10028,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Women As Club Jerse White T-Shirts
4931,Women,Apparel,Dress,Dresses,Blue,Summer,2011.0,Casual,Gini and Jony Girl's Valerie Blue White Kidswear
32378,Women,Apparel,Dress,Dresses,Cream,Summer,2012.0,Casual,Arrow Woman Printed Multi Coloured Dress
39790,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Peter England Men Blue Formal Shirt
27205,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Dark Blue Shorts
55625,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Numero Uno Men Brown Formal Shoes
42692,Women,Footwear,Shoes,Flats,Grey,Winter,2012.0,Casual,Rocia Women Grey & Blue Sandals
17490,Women,Footwear,Shoes,Heels,Black,Fall,2011.0,Casual,Rockport Women Casual Black Flats
8961,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Provogue Men's Panther Black Shoe
16542,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Basics Men Grey Slim Fit Checked Shirt
4790,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Sports,ADIDAS Sky Ball Brown T-shirt
37097,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Wills Lifestyle Men Multi Coloured Polo T-shirt
44565,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals
20020,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors Of Benetton Men Blue Check Shirt
11767,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Lee Men Printed Grey Tshirts
57172,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Elle Women Black Top
24480,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Formal Shoes
14027,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,Nike Men Printed Yellow Tshirts
20212,Women,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Wrangler Women Checkerd Blue Sweatshirt
5470,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Dunk Low Black Shoe
44757,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Globalite Men Black Max Shoes
10487,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Midrise Blue Jeans
13202,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ASICS Men Gel DS 16 Running White Sports Shoes
3787,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Basics Men Black & Blue Striped Polo T-shirt
31152,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Printed Yellow T-shirt
34420,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Gamer T-shirt
23497,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Fila Men Strings Black Casual Shoes
50165,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Wedges
22545,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Catwalk Women Gold Heels
7327,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men's Casual Black Shoe
53384,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2012.0,Casual,Puma Men Limnos Red Shoes
20676,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men Brown Shoes
5014,Women,Apparel,Bottomwear,Capris,Navy Blue,Summer,2016.0,Casual,Levis Kids Girl's Blake Navy Blue Kidswear
44333,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Indian Terrain Men Green Check Shirt
40793,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Quiksilver Men White Shoes
5828,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Puma Men's Edition Blue T-shirt
13666,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Blue Solid Shirt
2231,Men,Footwear,Sandal,Sandals,Grey,Fall,2010.0,Sports,Puma Men Grey Sandal
16314,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Peter England Men Printed Purple TShirt
22121,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Provogue Men Black Formal Shoes
7743,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Indigo Nation Men Red Polo T-shirt
34044,Boys,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Black Shirt
12586,Unisex,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Tantra Unisex Printed Pink Tshirts
8539,Unisex,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Crocs Douet Black Flip Sandals
43324,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,United Colors of Benetton Women White T-shirt
2003,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,ADIDAS Mens Dark Blue T-shirt
13454,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,United Colors of Benetton Women Pink Polo T-shirts
7571,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's As Colorblock Red T-shirt
16126,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,ADIDAS Women Pink TShirt
22313,Men,Apparel,Topwear,Jackets,Black,Summer,2015.0,Casual,Wildcraft Men Black Fleece Jacket
28629,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Sports Black Jersey
50733,Men,Footwear,Sandal,Sandals,Tan,Winter,2018.0,Casual,Red Chief Men Tan Sandals
18880,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Arrow Woman Kenzie Purple Shirt
14671,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt
21596,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Grey Shirts
52064,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue T-shirt
57516,Men,Footwear,Shoes,Formal Shoes,Mushroom Brown,Summer,2012.0,Formal,Provogue Men Brown Shoes
33053,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,U.S.Polo Assn. Men Blue Shirt
41473,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Carlton London Women Beige Heels
32181,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Women Adi Trainer Black Sports Shoes
39569,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Flats
11303,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Women Blue Sophia Jeans
58798,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Casual,Highlander Men White Striped Shirt
20682,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men Itotia Brown Casual Shoes
4132,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Fila Men's Mustang Red Shoe
21750,Women,Footwear,Shoes,Casual Shoes,Charcoal,Fall,2011.0,Casual,Vans Women Banyon Charcoal Casual Shoes
15565,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Casual Gold Heels
33295,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Arrow Sport Men Reversible Check Blue Shirt
10017,Women,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Sports,Nike Women As The Windru Blue Jackets
3317,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Sports,CSK Mens Fangear Polo Jersey
30410,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Deni Yo Men Slim Fit Washed Blue Jeans
51427,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Myntra Men Green Check Shirt
35162,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Coolers Men Brown Sandals
47542,Women,Footwear,Shoes,Flats,Grey,Winter,2014.0,Casual,Portia Women Grey Flats
6665,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Lunarglide 2 Grey Yellow Shoe
17232,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Steel Grey Polo Tshirt
12572,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Tantra Men Navy Blue Printed T-shirt
3125,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Star War Black T-shirt
42202,Women,Apparel,Topwear,Tops,Mustard,Summer,2012.0,Casual,Sepia Women Mustard Top
30622,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Printed Blue T-shirt
7585,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's As Drip Swoosh Black T-shirt
35350,Women,Footwear,Shoes,Heels,Pink,Summer,2012.0,Casual,Senorita Women Pink Wedges
3919,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Casual,Urban Yoga Men's Yoga Black Track Pant
17000,Women,Footwear,Shoes,Flats,White,Winter,2012.0,Casual,Rocia Women White Heels
6457,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011.0,Casual,Lotto Women's Flora Blue Flip Flop
18874,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Franco Leone Men Formal Black Shoes
14685,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Basics Men Yellow Striped Polo T-shirt
53142,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Golden Sandals
52090,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Myntra Women Pink T-shirt
32949,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,ADIDAS Neo Men Derby White Shoes
4300,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Men's Guitar Gods Green T-shirt
32175,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Women Core 50 Black Sports Shoes
30246,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2013.0,Casual,Numero Uno Men Yellow Flip Flops
2493,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Puma Men's White Polo T-shirt
23651,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Marvel Men Blue Printed T-shirt
6033,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's VNeck With Contrast Logo Black T-shirt
8995,Unisex,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Unisex Benecio Mid leather White Casual Shoes
15333,Men,Apparel,Bottomwear,Shorts,Black,Winter,2012.0,Sports,Nike Men Solid Black Shorts
4764,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men's White Polo T-shirt
56868,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,HM Women Brown Shoes
32511,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Slip On Black Formal Shoes
57186,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,Elle Women Multi Coloured Tunic
10641,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Doodle Boy D Print Red T-shirt
24474,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc.5 Women Black Casual Sandals
40131,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys Customised White Shirt
4556,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Sweet Classic White Shoe
5484,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's City Court White Blue Shoe
37251,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Shoes
40303,Unisex,Footwear,Sandal,Sandals,White,Winter,2013.0,Casual,Warner Bros Kids Unisex White Sandals
10473,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Flying Machine Men FS Solid Grey Shirts
43586,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Saloppette
9249,Men,Apparel,Topwear,Shirts,Cream,Fall,2011.0,Formal,Mark Taylor Men Solid Cream Shirts
3773,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Status Quo Men's Pink Polo T-shirt
12324,Men,Apparel,Topwear,Shirts,Navy Blue,Winter,2011.0,Formal,Genesis Navy Formal Shirt
6201,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men Black Shoes
17656,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Pumps Beige Peep Toes
35506,Men,Footwear,Sandal,Sandals,Grey,Winter,2015.0,Casual,Bata Men Hummer Grey Sandals
19390,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,ADIDAS Men Printed White Tshirt
48532,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012.0,Casual,Calvin Klein Men Black Flip Flops
23803,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2013.0,Formal,Clarks Men Brown Leather Formal Shoes
9615,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Indigo Nation Men Checks Red Shirts
18242,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men Printed White Tshirt
54951,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Do u speak green Men Red T-shirt
34088,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Shoes
10813,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Dirt Rider Check Black Shirts
38645,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men White Jdi City T-Shirt
39797,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Peter England Men Black Formal Trousers
4936,Women,Apparel,Dress,Dresses,Black,Summer,2011.0,Casual,Gini and Jony Girl's Veata White Black Pink Infants Kidswear
4338,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Fila Men's Leonard Black Shoe
59440,Men,Apparel,Topwear,Shirts,Grey,Fall,2012.0,Formal,Arrow Men Grey Check Slim Fit Shirt
32971,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Angry Birds Men Printed Blue T-shirt
24028,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue Printed T-shirt
45823,Women,Footwear,Shoes,Heels,Orange,Summer,2012.0,Casual,Senorita Women Orange Flats
13498,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Chimp Men Bai Cycle Blue Tshirts
9427,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,John Miller Men Solid Grey Shirt
3921,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Casual,Urban Yoga Men's Bottom Black Track Pant
17038,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013.0,Casual,Gas Men Draw Casual Shoe
56850,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans
59024,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Carlton London Women Brown Flats
